LOCALIDAD,PARCELA,FECHA,EJEMPLAR,RAMA,TAXON,VALOR
Cañar,CIR1,26-sep-16,1,R2,Biorhiza pallida,1
Cañar,CIR2,26-sep-16,9,R2,Neuroterus anthracinus,70
Cañar,CIR2,26-sep-16,6,R2,Neuroterus anthracinus,90
Cañar,CIR2,26-sep-16,5,R2,Neuroterus anthracinus,90
Cañar,CIR2,26-sep-16,4,R2,Neuroterus anthracinus,20
Cañar,CIR1,26-sep-16,7,R2,Neuroterus anthracinus,80
Cañar,CIR2,26-sep-16,2,R2,Neuroterus anthracinus,30
Cañar,CIR2,26-sep-16,1,R2,Neuroterus anthracinus,60
Cañar,CIR1,26-sep-16,10,R2,Neuroterus anthracinus,5
Cañar,CIR1,26-sep-16,9,R2,Neuroterus anthracinus,50
Cañar,CIR1,26-sep-16,8,R2,Neuroterus anthracinus,30
Cañar,CIR1,26-sep-16,6,R2,Neuroterus anthracinus,50
Cañar,CIR1,26-sep-16,5,R2,Neuroterus anthracinus,80
Cañar,CIR1,26-sep-16,4,R2,Neuroterus anthracinus,80
Cañar,CIR1,26-sep-16,3,R2,Neuroterus anthracinus,20
Cañar,CIR1,26-sep-16,1,R2,Neuroterus anthracinus,80
Cañar,CIR2,26-sep-16,3,R2,Neuroterus anthracinus,10
Cañar,CIR1,26-sep-16,8,R3,Neuroterus anthracinus,20
Cañar,CIR2,26-sep-16,9,R3,Neuroterus anthracinus,70
Cañar,CIR2,26-sep-16,7,R3,Neuroterus anthracinus,100
Cañar,CIR2,26-sep-16,5,R3,Neuroterus anthracinus,90
Cañar,CIR2,26-sep-16,4,R3,Neuroterus anthracinus,30
Cañar,CIR2,26-sep-16,3,R3,Neuroterus anthracinus,60
Cañar,CIR2,26-sep-16,2,R3,Neuroterus anthracinus,20
Cañar,CIR2,26-sep-16,10,R3,Neuroterus anthracinus,100
Cañar,CIR1,26-sep-16,10,R3,Cynips divisa,1
Cañar,CIR2,26-sep-16,8,R3,Neuroterus anthracinus,30
Cañar,CIR1,26-sep-16,7,R3,Neuroterus anthracinus,80
Cañar,CIR1,26-sep-16,6,R3,Neuroterus anthracinus,30
Cañar,CIR1,26-sep-16,5,R3,Neuroterus anthracinus,60
Cañar,CIR1,26-sep-16,4,R3,Neuroterus anthracinus,60
Cañar,CIR1,26-sep-16,3,R3,Neuroterus anthracinus,90
Cañar,CIR1,26-sep-16,1,R3,Neuroterus anthracinus,100
Cañar,CIR2,26-sep-16,1,R3,Neuroterus anthracinus,20
Cañar,CIR2,26-sep-16,5,R3,Trigonaspis brunneicornis,1
Cañar,CIR1,26-sep-16,1,R3,Biorhiza pallida,12
Cañar,CIR1,26-sep-16,1,R3,Andricus solitarius,1
Cañar,CIR2,26-sep-16,6,R3,Neuroterus anthracinus,80
Cañar,CIR1,26-sep-16,7,R3,Andricus solitarius,4
Cañar,CIR2,26-sep-16,10,R3,Andricus solitarius,1
Cañar,CIR1,26-sep-16,6,R3,Andricus solitarius,1
San Juan,CIR1,27-sep-16,8,R1,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,8,R1,Andricus solitarius,2
San Juan,CIR1,27-sep-16,3,R1,Neuroterus quercusbaccarum,1
San Juan,CIR1,27-sep-16,4,R1,Neuroterus quercusbaccarum,40
San Juan,CIR1,27-sep-16,5,R1,Neuroterus quercusbaccarum,40
San Juan,CIR1,27-sep-16,3,R1,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,2,R1,Neuroterus anthracinus,1
San Juan,CIR2,27-sep-16,9,R1,Neuroterus quercusbaccarum,30
San Juan,CIR1,27-sep-16,5,R1,Neuroterus numismalis,10
San Juan,CIR1,27-sep-16,8,R1,Neuroterus quercusbaccarum,20
San Juan,CIR2,27-sep-16,8,R1,Neuroterus anthracinus,1
San Juan,CIR2,27-sep-16,7,R1,Neuroterus quercusbaccarum,5
San Juan,CIR2,27-sep-16,6,R1,Neuroterus quercusbaccarum,50
San Juan,CIR2,27-sep-16,4,R1,Neuroterus quercusbaccarum,5
San Juan,CIR1,27-sep-16,9,R1,Neuroterus quercusbaccarum,30
San Juan,CIR2,27-sep-16,2,R1,Neuroterus quercusbaccarum,5
San Juan,CIR1,27-sep-16,8,R1,Neuroterus anthracinus,1
San Juan,CIR1,27-sep-16,6,R1,Neuroterus numismalis,5
San Juan,CIR2,27-sep-16,1,R1,Neuroterus quercusbaccarum,5
San Juan,CIR2,27-sep-16,7,R1,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,7,R1,Neuroterus quercusbaccarum,10
San Juan,CIR1,27-sep-16,6,R2,Neuroterus anthracinus,1
San Juan,CIR1,27-sep-16,6,R2,Neuroterus numismalis,1
San Juan,CIR2,27-sep-16,6,R2,Neuroterus quercusbaccarum,35
San Juan,CIR1,27-sep-16,6,R2,Andricus foecundatrix,1
San Juan,CIR1,27-sep-16,6,R2,Neuroterus quercusbaccarum,1
San Juan,CIR2,27-sep-16,7,R2,Neuroterus quercusbaccarum,10
San Juan,CIR1,27-sep-16,8,R2,Neuroterus quercusbaccarum,10
San Juan,CIR1,27-sep-16,4,R2,Neuroterus quercusbaccarum,30
San Juan,CIR2,27-sep-16,3,R2,Neuroterus quercusbaccarum,10
San Juan,CIR2,27-sep-16,4,R2,Neuroterus quercusbaccarum,1
San Juan,CIR1,27-sep-16,7,R2,Neuroterus quercusbaccarum,20
San Juan,CIR2,27-sep-16,10,R2,Neuroterus quercusbaccarum,15
San Juan,CIR1,27-sep-16,3,R2,Neuroterus quercusbaccarum,80
San Juan,CIR2,27-sep-16,2,R2,Neuroterus quercusbaccarum,2
San Juan,CIR1,27-sep-16,1,R2,Neuroterus numismalis,10
San Juan,CIR1,27-sep-16,1,R2,Neuroterus quercusbaccarum,5
San Juan,CIR2,27-sep-16,9,R2,Neuroterus quercusbaccarum,5
San Juan,CIR2,27-sep-16,9,R2,Neuroterus numismalis,5
San Juan,CIR1,27-sep-16,5,R2,Neuroterus quercusbaccarum,5
San Juan,CIR2,27-sep-16,7,R2,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,9,R2,Neuroterus quercusbaccarum,5
San Juan,CIR1,27-sep-16,6,R3,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,9,R3,Neuroterus quercusbaccarum,5
San Juan,CIR1,27-sep-16,8,R3,Neuroterus quercusbaccarum,20
San Juan,CIR1,27-sep-16,6,R3,Neuroterus anthracinus,5
San Juan,CIR1,27-sep-16,8,R3,Neuroterus anthracinus,1
San Juan,CIR1,27-sep-16,7,R3,Neuroterus quercusbaccarum,40
San Juan,CIR1,27-sep-16,7,R3,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,5,R3,Neuroterus quercusbaccarum,30
San Juan,CIR1,27-sep-16,6,R3,Andricus foecundatrix,1
San Juan,CIR2,27-sep-16,10,R3,Neuroterus quercusbaccarum,1
San Juan,CIR2,27-sep-16,3,R3,Neuroterus quercusbaccarum,10
San Juan,CIR2,27-sep-16,4,R3,Neuroterus quercusbaccarum,40
San Juan,CIR2,27-sep-16,6,R3,Neuroterus quercusbaccarum,15
San Juan,CIR2,27-sep-16,7,R3,Neuroterus quercusbaccarum,5
San Juan,CIR2,27-sep-16,8,R3,Neuroterus anthracinus,1
San Juan,CIR2,27-sep-16,8,R3,Neuroterus quercusbaccarum,1
San Juan,CIR1,27-sep-16,3,R3,Neuroterus anthracinus,1
San Juan,CIR2,27-sep-16,2,R3,Neuroterus quercusbaccarum,3
San Juan,CIR2,27-sep-16,9,R3,Neuroterus quercusbaccarum,15
San Juan,CIR1,27-sep-16,6,R3,Trigonaspis brunneicornis,1
San Juan,CIR2,27-sep-16,2,R3,Neuroterus numismalis,1
San Juan,CIR1,27-sep-16,1,R3,Valor nulo,1
Camarate,CIR2,28-sep-16,2,R1,Neuroterus anthracinus,10
Camarate,CIR2,28-sep-16,4,R1,Neuroterus anthracinus,2
Camarate,CIR2,28-sep-16,6,R1,Neuroterus anthracinus,1
Camarate,CIR1,28-sep-16,5,R1,Neuroterus anthracinus,5
Camarate,CIR2,28-sep-16,10,R1,Neuroterus anthracinus,5
Camarate,CIR1,28-sep-16,7,R1,Neuroterus anthracinus,1
Camarate,CIR2,28-sep-16,9,R1,Neuroterus anthracinus,5
Camarate,CIR1,28-sep-16,6,R1,Neuroterus anthracinus,2
Camarate,CIR1,28-sep-16,10,R1,Neuroterus anthracinus,10
Camarate,CIR1,28-sep-16,4,R1,Neuroterus anthracinus,5
Camarate,CIR2,28-sep-16,6,R1,Neuroterus quercusbaccarum,1
Camarate,CIR2,28-sep-16,5,R1,Neuroterus anthracinus,5
Camarate,CIR2,28-sep-16,6,R2,Neuroterus quercusbaccarum,5
Camarate,CIR2,28-sep-16,9,R2,Neuroterus anthracinus,10
Camarate,CIR2,28-sep-16,5,R2,Neuroterus anthracinus,10
Camarate,CIR2,28-sep-16,1,R2,Neuroterus anthracinus,40
Camarate,CIR1,28-sep-16,10,R2,Neuroterus anthracinus,5
Camarate,CIR1,28-sep-16,7,R2,Neuroterus anthracinus,2
Camarate,CIR1,28-sep-16,6,R2,Neuroterus anthracinus,2
Camarate,CIR1,28-sep-16,2,R2,Neuroterus anthracinus,1
Camarate,CIR1,28-sep-16,9,R2,Neuroterus anthracinus,1
Camarate,CIR2,28-sep-16,2,R3,Neuroterus anthracinus,2
Camarate,CIR2,28-sep-16,5,R3,Neuroterus quercusbaccarum,10
Camarate,CIR1,28-sep-16,10,R3,Neuroterus anthracinus,20
Camarate,CIR1,28-sep-16,6,R3,Neuroterus anthracinus,10
Camarate,CIR2,28-sep-16,5,R3,Neuroterus anthracinus,10
Camarate,CIR2,28-sep-16,7,R3,Neuroterus anthracinus,1
Camarate,CIR2,28-sep-16,1,R3,Neuroterus anthracinus,15
Camarate,CIR2,28-sep-16,4,R3,Neuroterus anthracinus,5
Camarate,CSR2,04-oct-16,8,R1,Neuroterus anthracinus,1
Camarate,CSR1,04-oct-16,10,R1,Neuroterus anthracinus,15
Camarate,CSR2,04-oct-16,10,R1,Neuroterus anthracinus,3
Camarate,CSR1,04-oct-16,9,R1,Neuroterus anthracinus,1
Camarate,CSR1,04-oct-16,1,R1,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,7,R1,Neuroterus anthracinus,4
Camarate,CSR2,04-oct-16,7,R1,Andricus curvator,2
Camarate,CSR1,04-oct-16,6,R1,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,5,R1,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,3,R1,Neuroterus anthracinus,1
Camarate,CSR1,04-oct-16,2,R1,Neuroterus anthracinus,3
Camarate,CSR2,04-oct-16,9,R1,Neuroterus anthracinus,10
Camarate,CSR2,04-oct-16,7,R1,Neuroterus numismalis,1
Camarate,CSR2,04-oct-16,7,R1,Neuroterus anthracinus,90
Camarate,CSR1,04-oct-16,10,R1,Neuroterus quercusbaccarum,1
Camarate,CSR2,04-oct-16,7,R1,Neuroterus quercusbaccarum,1
Camarate,CSR2,04-oct-16,6,R1,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,6,R1,Neuroterus quercusbaccarum,3
Camarate,CSR2,04-oct-16,1,R1,Neuroterus anthracinus,60
Camarate,CSR2,04-oct-16,5,R1,Neuroterus anthracinus,15
Camarate,CSR2,04-oct-16,1,R1,Neuroterus anthracinus,3
Camarate,CSR2,04-oct-16,4,R1,Neuroterus anthracinus,1
Camarate,CSR2,04-oct-16,3,R1,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,2,R1,Neuroterus anthracinus,10
Camarate,CSR1,04-oct-16,4,R1,Neuroterus anthracinus,10
Camarate,CSR2,04-oct-16,9,R2,Neuroterus quercusbaccarum,1
Camarate,CSR2,04-oct-16,9,R2,Neuroterus anthracinus,1
Camarate,CSR2,04-oct-16,3,R2,Neuroterus quercusbaccarum,1
Camarate,CSR2,04-oct-16,10,R2,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,10,R2,Neuroterus numismalis,1
Camarate,CSR1,04-oct-16,4,R2,Neuroterus quercusbaccarum,1
Camarate,CSR1,04-oct-16,1,R2,Valor nulo,2
Camarate,CSR2,04-oct-16,8,R2,Neuroterus anthracinus,1
Camarate,CSR2,04-oct-16,1,R2,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,7,R2,Neuroterus anthracinus,1
Camarate,CSR2,04-oct-16,6,R2,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,5,R2,Neuroterus anthracinus,3
Camarate,CSR2,04-oct-16,4,R2,Neuroterus anthracinus,5
Camarate,CSR2,04-oct-16,3,R2,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,3,R2,Neuroterus anthracinus,2
Camarate,CSR2,04-oct-16,2,R2,Neuroterus anthracinus,5
Camarate,CSR1,04-oct-16,1,R2,Neuroterus anthracinus,5
Camarate,CSR1,04-oct-16,10,R2,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,6,R2,Neuroterus anthracinus,5
Camarate,CSR1,04-oct-16,8,R2,Neuroterus anthracinus,10
Camarate,CSR1,04-oct-16,7,R2,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,4,R2,Neuroterus anthracinus,10
Camarate,CSR1,04-oct-16,10,R2,Neuroterus quercusbaccarum,1
Camarate,CSR2,04-oct-16,7,R3,Neuroterus anthracinus,3
Camarate,CSR1,04-oct-16,1,R3,Neuroterus anthracinus,5
Camarate,CSR2,04-oct-16,6,R3,Neuroterus anthracinus,10
Camarate,CSR1,04-oct-16,5,R3,Andricus foecundatrix,1
Camarate,CSR2,04-oct-16,5,R3,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,3,R3,Neuroterus quercusbaccarum,1
Camarate,CSR1,04-oct-16,10,R3,Neuroterus anthracinus,20
Camarate,CSR2,04-oct-16,3,R3,Neuroterus anthracinus,1
Camarate,CSR2,04-oct-16,9,R3,Neuroterus anthracinus,20
Camarate,CSR1,04-oct-16,6,R3,Neuroterus anthracinus,3
Camarate,CSR2,04-oct-16,2,R3,Neuroterus anthracinus,6
Camarate,CSR2,04-oct-16,8,R3,Neuroterus anthracinus,3
Camarate,CSR1,04-oct-16,7,R3,Neuroterus anthracinus,1
Camarate,CSR2,04-oct-16,10,R3,Neuroterus anthracinus,2
Camarate,CSR1,04-oct-16,9,R3,Neuroterus anthracinus,16
Camarate,CSR2,04-oct-16,4,R3,Neuroterus anthracinus,2
Cañar,CSR1,06-oct-16,7,R1,Valor nulo,1
Cañar,CSR1,06-oct-16,10,R1,Neuroterus anthracinus,5
Cañar,CAÑAR 2,06-oct-16,4,R1,Aceria ilicis,30
Cañar,CSR1,06-oct-16,4,R1,Valor nulo,2
Cañar,CSR2,06-oct-16,5,R1,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,9,R1,Aceria ilicis,50
Cañar,CSR1,06-oct-16,6,R1,Valor nulo,1
Cañar,CSR1,06-oct-16,3,R1,Valor nulo,1
Cañar,CSR2,06-oct-16,10,R1,Neuroterus anthracinus,1
Cañar,CSR2,06-oct-16,4,R1,Neuroterus anthracinus,5
Cañar,CAÑAR 1,06-oct-16,6,R1,Aceria ilicis,10
Cañar,CSR2,06-oct-16,3,R1,Neuroterus anthracinus,2
Cañar,CAÑAR 1,06-oct-16,5,R1,Brenneria quercina,2
Cañar,CAÑAR 1,06-oct-16,3,R1,Brenneria quercina,3
Cañar,CAÑAR 1,06-oct-16,2,R1,Brenneria quercina,2
Cañar,CAÑAR 2,06-oct-16,4,R1,Dryomyia lichtensteinii,3
Cañar,CAÑAR 1,06-oct-16,9,R1,Aceria ilicis,40
Cañar,CAÑAR 2,06-oct-16,1,R1,Aceria ilicis,30
Cañar,CAÑAR 2,06-oct-16,2,R1,Aceria ilicis,2
Cañar,CSR2,06-oct-16,7,R1,Neuroterus anthracinus,1
Cañar,CAÑAR 1,06-oct-16,4,R1,Aceria ilicis,15
Cañar,CSR2,06-oct-16,8,R1,Neuroterus anthracinus,2
Cañar,CAÑAR 2,06-oct-16,10,R1,Dryomyia lichtensteinii,60
Cañar,CSR2,06-oct-16,9,R1,Neuroterus anthracinus,2
Cañar,CSR1,06-oct-16,1,R1,Trigonaspis brunneicornis,1
Cañar,CAÑAR 1,06-oct-16,5,R1,Aceria ilicis,10
Cañar,CAÑAR 2,06-oct-16,10,R1,Aceria ilicis,5
Cañar,CAÑAR 2,06-oct-16,2,R1,Dryomyia lichtensteinii,1
Cañar,CAÑAR 2,06-oct-16,3,R1,Aceria ilicis,1
Cañar,CAÑAR 1,06-oct-16,7,R1,Aceria ilicis,10
Cañar,CSR2,06-oct-16,6,R1,Neuroterus anthracinus,2
Cañar,CAÑAR 1,06-oct-16,9,R1,Valor nulo,1
Cañar,CSR1,06-oct-16,4,R1,Neuroterus anthracinus,30
Cañar,CAÑAR 1,06-oct-16,3,R1,Aceria ilicis,5
Cañar,CAÑAR 1,06-oct-16,7,R1,Valor nulo,5
Cañar,CAÑAR 1,06-oct-16,1,R1,Aceria ilicis,10
Cañar,CAÑAR 1,06-oct-16,2,R1,Aceria ilicis,1
Cañar,CSR1,06-oct-16,1,R1,Neuroterus anthracinus,5
Cañar,CSR2,06-oct-16,1,R1,Neuroterus anthracinus,1
Cañar,CSR1,06-oct-16,2,R1,Neuroterus anthracinus,3
Cañar,CSR2,06-oct-16,2,R1,Neuroterus quercusbaccarum,1
Cañar,CSR1,06-oct-16,3,R1,Neuroterus anthracinus,5
Cañar,CAÑAR 1,06-oct-16,8,R1,Aceria ilicis,5
Cañar,CSR1,06-oct-16,6,R1,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,5,R1,Aceria ilicis,1
Cañar,CSR1,06-oct-16,7,R1,Neuroterus anthracinus,1
Cañar,CSR1,06-oct-16,9,R1,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,8,R1,Aceria ilicis,20
Cañar,CSR2,06-oct-16,8,R1,Neuroterus quercusbaccarum,1
Cañar,CSR2,06-oct-16,6,R1,Neuroterus quercusbaccarum,1
Cañar,CSR1,06-oct-16,8,R1,Neuroterus anthracinus,5
Cañar,CAÑAR 2,06-oct-16,7,R1,Aceria ilicis,5
Cañar,CAÑAR 2,06-oct-16,8,R2,Aceria ilicis,5
Cañar,CSR1,06-oct-16,7,R2,Valor nulo,1
Cañar,CAÑAR 1,06-oct-16,6,R2,Aceria ilicis,10
Cañar,CAÑAR 1,06-oct-16,5,R2,Aceria ilicis,2
Cañar,CAÑAR 1,06-oct-16,3,R2,Aceria ilicis,5
Cañar,CAÑAR 2,06-oct-16,1,R2,Aceria ilicis,10
Cañar,CSR2,06-oct-16,2,R2,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,2,R2,Aceria ilicis,2
Cañar,CSR2,06-oct-16,10,R2,Neuroterus quercusbaccarum,1
Cañar,CSR2,06-oct-16,6,R2,Neuroterus anthracinus,1
Cañar,CAÑAR 1,06-oct-16,1,R2,Aceria ilicis,10
Cañar,CSR2,06-oct-16,10,R2,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,4,R2,Aceria ilicis,80
Cañar,CSR2,06-oct-16,1,R2,Neuroterus anthracinus,2
Cañar,CAÑAR 1,06-oct-16,9,R2,Aceria ilicis,10
Cañar,CAÑAR 2,06-oct-16,3,R2,Aceria ilicis,1
Cañar,CAÑAR 2,06-oct-16,9,R2,Aceria ilicis,70
Cañar,CAÑAR 2,06-oct-16,6,R2,Aceria ilicis,1
Cañar,CSR2,06-oct-16,5,R2,Neuroterus anthracinus,1
Cañar,CSR2,06-oct-16,2,R2,Neuroterus quercusbaccarum,1
Cañar,CAÑAR 2,06-oct-16,10,R2,Andricus quercusramuli,1
Cañar,CSR2,06-oct-16,3,R2,Neuroterus quercusbaccarum,1
Cañar,CSR2,06-oct-16,3,R2,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,7,R2,Aceria ilicis,50
Cañar,CAÑAR 2,06-oct-16,5,R2,Aceria ilicis,1
Cañar,CAÑAR 2,06-oct-16,10,R2,Dryomyia lichtensteinii,60
Cañar,CAÑAR 2,06-oct-16,4,R2,Dryomyia lichtensteinii,40
Cañar,CSR2,06-oct-16,4,R2,Neuroterus anthracinus,10
Cañar,CSR2,06-oct-16,8,R2,Neuroterus quercusbaccarum,3
Cañar,CSR1,06-oct-16,7,R2,Neuroterus anthracinus,5
Cañar,CAÑAR 1,06-oct-16,4,R2,Aceria ilicis,35
Cañar,CSR1,06-oct-16,1,R2,Andricus curvator,1
Cañar,CSR1,06-oct-16,3,R2,Valor nulo,1
Cañar,CSR2,06-oct-16,9,R2,Neuroterus anthracinus,1
Cañar,CSR1,06-oct-16,2,R2,Neuroterus anthracinus,5
Cañar,CSR1,06-oct-16,6,R2,Valor nulo,1
Cañar,CSR1,06-oct-16,3,R2,Neuroterus anthracinus,5
Cañar,CAÑAR 1,06-oct-16,7,R2,Valor nulo,1
Cañar,CSR1,06-oct-16,1,R2,Trigonaspis brunneicornis,1
Cañar,CSR2,06-oct-16,7,R2,Neuroterus anthracinus,1
Cañar,CSR1,06-oct-16,6,R2,Neuroterus anthracinus,5
Cañar,CSR1,06-oct-16,4,R2,Valor nulo,2
Cañar,CAÑAR 1,06-oct-16,7,R2,Aceria ilicis,1
Cañar,CAÑAR 1,06-oct-16,10,R2,Brenneria quercina,1
Cañar,CAÑAR 1,06-oct-16,8,R2,Aceria ilicis,1
Cañar,CSR1,06-oct-16,10,R2,Neuroterus anthracinus,5
Cañar,CSR1,06-oct-16,3,R2,Neuroterus quercusbaccarum,1
Cañar,CSR1,06-oct-16,9,R2,Neuroterus anthracinus,2
Cañar,CSR1,06-oct-16,8,R2,Neuroterus anthracinus,10
Cañar,CSR2,06-oct-16,3,R3,Neuroterus quercusbaccarum,1
Cañar,CAÑAR 1,06-oct-16,6,R3,Aceria ilicis,1
Cañar,CAÑAR 2,06-oct-16,4,R3,Aceria ilicis,80
Cañar,CAÑAR 2,06-oct-16,9,R3,Aceria ilicis,80
Cañar,CAÑAR 2,06-oct-16,4,R3,Valor nulo,1
Cañar,CSR1,06-oct-16,5,R3,Valor nulo,1
Cañar,CAÑAR 2,06-oct-16,4,R3,Dryomyia lichtensteinii,10
Cañar,CSR1,06-oct-16,6,R3,Neuroterus anthracinus,10
Cañar,CSR2,06-oct-16,4,R3,Neuroterus anthracinus,2
Cañar,CAÑAR 2,06-oct-16,3,R3,Aceria ilicis,1
Cañar,CAÑAR 2,06-oct-16,8,R3,Aceria ilicis,30
Cañar,CSR2,06-oct-16,3,R3,Neuroterus anthracinus,2
Cañar,CAÑAR 2,06-oct-16,5,R3,Aceria ilicis,1
Cañar,CSR1,06-oct-16,10,R3,Neuroterus anthracinus,1
Cañar,CSR1,06-oct-16,9,R3,Neuroterus anthracinus,10
Cañar,CSR1,06-oct-16,8,R3,Neuroterus anthracinus,50
Cañar,CAÑAR 2,06-oct-16,7,R3,Aceria ilicis,30
Cañar,CAÑAR 2,06-oct-16,8,R3,Valor nulo,1
Cañar,CSR1,06-oct-16,8,R3,Neuroterus quercusbaccarum,1
Cañar,CAÑAR 1,06-oct-16,5,R3,Aceria ilicis,1
Cañar,CSR1,06-oct-16,3,R3,Valor nulo,1
Cañar,CAÑAR 1,06-oct-16,3,R3,Aceria ilicis,1
Cañar,CSR2,06-oct-16,10,R3,Neuroterus anthracinus,1
Cañar,CSR2,06-oct-16,10,R3,Neuroterus numismalis,1
Cañar,CSR1,06-oct-16,3,R3,Neuroterus quercusbaccarum,1
Cañar,CAÑAR 1,06-oct-16,8,R3,Aceria ilicis,5
Cañar,CAÑAR 1,06-oct-16,10,R3,Aceria ilicis,20
Cañar,CAÑAR 1,06-oct-16,1,R3,Aceria ilicis,10
Cañar,CAÑAR 2,06-oct-16,1,R3,Aceria ilicis,2
Cañar,CSR2,06-oct-16,6,R3,Neuroterus anthracinus,2
Cañar,CSR1,06-oct-16,9,R3,Valor nulo,1
Cañar,CSR1,06-oct-16,7,R3,Valor nulo,1
Cañar,CSR2,06-oct-16,9,R3,Neuroterus numismalis,1
Cañar,CSR2,06-oct-16,1,R3,Neuroterus anthracinus,1
Cañar,CSR1,06-oct-16,5,R3,Neuroterus anthracinus,5
Cañar,CAÑAR 1,06-oct-16,6,R3,Valor nulo,1
Cañar,CSR1,06-oct-16,7,R3,Neuroterus anthracinus,5
Cañar,CSR1,06-oct-16,3,R3,Neuroterus anthracinus,30
Cañar,CSR1,06-oct-16,3,R3,Valor nulo,1
Cañar,CAÑAR 1,06-oct-16,7,R3,Aceria ilicis,1
Cañar,CAÑAR 2,06-oct-16,2,R3,Aceria ilicis,1
Cañar,CSR2,06-oct-16,7,R3,Neuroterus anthracinus,1
Cañar,CAÑAR 2,06-oct-16,10,R3,Dryomyia lichtensteinii,70
Cañar,CSR2,06-oct-16,8,R3,Neuroterus anthracinus,2
Cañar,CAÑAR 1,06-oct-16,9,R3,Aceria ilicis,20
Cañar,CSR1,06-oct-16,1,R3,Neuroterus anthracinus,1
Cañar,CSR2,06-oct-16,1,R3,Neuroterus quercusbaccarum,1
Cañar,CSR2,06-oct-16,5,R3,Neuroterus anthracinus,2
Cañar,CSR2,06-oct-16,9,R3,Neuroterus anthracinus,2
San Juan,CSR2,07-oct-16,5,R1,Neuroterus anthracinus,1
San Juan,CSR1,07-oct-16,10,R1,Valor nulo,1
San Juan,CSR1,07-oct-16,5,R1,Andricus foecundatrix,2
San Juan,CSR2,07-oct-16,1,R1,Neuroterus quercusbaccarum,1
San Juan,CSR2,07-oct-16,5,R1,Neuroterus quercusbaccarum,2
San Juan,CSR1,07-oct-16,4,R1,Andricus foecundatrix,1
San Juan,CSR1,07-oct-16,4,R1,Valor nulo,1
San Juan,CSR2,07-oct-16,9,R1,Neuroterus quercusbaccarum,1
San Juan,CSR2,07-oct-16,7,R1,Neuroterus quercusbaccarum,1
San Juan,CSR1,07-oct-16,2,R1,Andricus foecundatrix,6
San Juan,CSR1,07-oct-16,2,R1,Valor nulo,2
San Juan,CSR1,07-oct-16,1,R1,Neuroterus anthracinus,2
San Juan,CSR2,07-oct-16,8,R1,Neuroterus anthracinus,1
San Juan,CSR1,07-oct-16,4,R1,Neuroterus anthracinus,5
San Juan,CSR2,07-oct-16,4,R1,Neuroterus anthracinus,1
San Juan,CSR1,07-oct-16,1,R1,Valor nulo,3
San Juan,CSR1,07-oct-16,7,R1,Neuroterus anthracinus,1
San Juan,CSR1,07-oct-16,3,R1,Neuroterus anthracinus,15
San Juan,CSR1,07-oct-16,9,R1,Neuroterus anthracinus,3
San Juan,CSR1,07-oct-16,7,R1,Andricus foecundatrix,3
San Juan,CSR1,07-oct-16,6,R1,Neuroterus quercusbaccarum,1
San Juan,CSR1,07-oct-16,10,R1,Neuroterus anthracinus,1
San Juan,CSR1,07-oct-16,8,R1,Neuroterus anthracinus,2
San Juan,CSR1,07-oct-16,5,R1,Neuroterus anthracinus,3
San Juan,CSR2,07-oct-16,10,R1,Neuroterus anthracinus,3
San Juan,CSR1,07-oct-16,4,R2,Andricus foecundatrix,1
San Juan,CSR1,07-oct-16,4,R2,Neuroterus anthracinus,5
San Juan,CSR1,07-oct-16,5,R2,Neuroterus anthracinus,12
San Juan,CSR1,07-oct-16,7,R2,Neuroterus anthracinus,1
San Juan,CSR1,07-oct-16,8,R2,Neuroterus anthracinus,2
San Juan,CSR1,07-oct-16,10,R2,Neuroterus anthracinus,5
San Juan,CSR1,07-oct-16,9,R2,Neuroterus anthracinus,5
San Juan,CSR1,07-oct-16,3,R2,Neuroterus anthracinus,5
San Juan,CSR2,07-oct-16,7,R2,Neuroterus numismalis,16
San Juan,CSR1,07-oct-16,2,R2,Neuroterus anthracinus,5
